OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,OFFENCE,MCI_CATEGORY,NEIGHBOURHOOD_140
2025-01-26 05:00:00,2025,January,26,Sunday    ,8,Apartment,Assault With Weapon,Assault,Forest Hill South (101)
2025-01-26 05:00:00,2025,January,26,Sunday    ,23,Other,Assault,Assault,Bay Street Corridor (76)
2025-01-25 05:00:00,2025,January,25,Saturday  ,12,Apartment,Assault,Assault,North Riverdale (68)
2025-01-26 05:00:00,2025,January,26,Sunday    ,13,Apartment,Assault With Weapon,Assault,Woburn (137)
2025-01-26 05:00:00,2025,January,26,Sunday    ,13,Apartment,Assault,Assault,Willowdale East (51)
2025-01-26 05:00:00,2025,January,26,Sunday    ,14,Outside,Assault,Assault,Bedford Park-Nortown (39)
2025-01-26 05:00:00,2025,January,26,Sunday    ,20,Transit,Assault,Assault,South Parkdale (85)
2025-01-24 05:00:00,2025,January,24,Friday    ,18,House,B&E,Break and Enter,Casa Loma (96)
2025-01-26 05:00:00,2025,January,26,Sunday    ,12,Apartment,Assault,Assault,Greenwood-Coxwell (65)
2025-01-26 05:00:00,2025,January,26,Sunday    ,17,Commercial,Assault Bodily Harm,Assault,Kensington-Chinatown (78)
2025-01-26 05:00:00,2025,January,26,Sunday    ,11,House,Assault Bodily Harm,Assault,Mount Pleasant West (104)
2025-01-26 05:00:00,2025,January,26,Sunday    ,4,Commercial,Assault Bodily Harm,Assault,Greenwood-Coxwell (65)
2025-01-26 05:00:00,2025,January,26,Sunday    ,20,Transit,Assault,Assault,South Parkdale (85)
2025-01-25 05:00:00,2025,January,25,Saturday  ,18,Other,Assault,Assault,Beechborough-Greenbrook (112)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,Outside,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Woburn (137)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,House,Theft Of Motor Vehicle,Auto Theft,Glenfield-Jane Heights (25)
2025-01-25 05:00:00,2025,January,25,Saturday  ,22,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-26 05:00:00,2025,January,26,Sunday    ,10,Apartment,Assault,Assault,Woburn (137)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,Commercial,B&E W'Intent,Break and Enter,Kennedy Park (124)
2025-01-25 05:00:00,2025,January,25,Saturday  ,23,House,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Apartment,Assault,Assault,West Humber-Clairville (1)
2025-01-26 05:00:00,2025,January,26,Sunday    ,23,Commercial,Assault,Assault,St.Andrew-Windfields (40)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Apartment,Assault,Assault,Agincourt South-Malvern West (128)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Outside,Robbery - Swarming,Robbery,Annex (95)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Apartment,Assault,Assault,Agincourt South-Malvern West (128)
2025-01-23 05:00:00,2025,January,23,Thursday  ,23,Apartment,Assault,Assault,North St.James Town (74)
2025-01-22 05:00:00,2025,January,22,Wednesday ,12,Educational,Assault,Assault,Moss Park (73)
2025-01-26 05:00:00,2025,January,26,Sunday    ,9,Apartment,Assault Bodily Harm,Assault,NSA
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Apartment,Assault,Assault,Church-Yonge Corridor (75)
2025-01-26 05:00:00,2025,January,26,Sunday    ,9,Other,Assault Peace Officer,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Commercial,Robbery - Mugging,Robbery,Rosedale-Moore Park (98)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Outside,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,House,Theft Of Motor Vehicle,Auto Theft,Kingsview Village-The Westway (6)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Other,Robbery With Weapon,Robbery,Glenfield-Jane Heights (25)
2025-01-22 05:00:00,2025,January,22,Wednesday ,8,Apartment,Assault,Assault,York University Heights (27)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Woburn (137)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Outside,Discharge Firearm - Recklessly,Assault,Keelesdale-Eglinton West (110)
2025-01-26 05:00:00,2025,January,26,Sunday    ,14,Commercial,Assault Peace Officer,Assault,Moss Park (73)
2025-01-26 05:00:00,2025,January,26,Sunday    ,22,Other,Assault,Assault,North Riverdale (68)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,Other,B&E,Break and Enter,Yorkdale-Glen Park (31)
2025-01-25 05:00:00,2025,January,25,Saturday  ,22,House,Theft Of Motor Vehicle,Auto Theft,Yonge-St.Clair (97)
2025-01-26 05:00:00,2025,January,26,Sunday    ,16,Apartment,B&E,Break and Enter,Islington-City Centre West (14)
2025-01-26 05:00:00,2025,January,26,Sunday    ,16,Commercial,Assault,Assault,Yorkdale-Glen Park (31)
2025-01-25 05:00:00,2025,January,25,Saturday  ,22,Apartment,B&E,Break and Enter,Glenfield-Jane Heights (25)
2025-01-26 05:00:00,2025,January,26,Sunday    ,2,Outside,Theft Over,Theft Over,Bay Street Corridor (76)
2025-01-17 05:00:00,2025,January,17,Friday    ,12,Commercial,Theft Over,Theft Over,Mount Olive-Silverstone-Jamestown (2)
2025-01-02 05:00:00,2025,January,2,Thursday  ,10,House,Assault,Assault,Morningside (135)
2025-01-26 05:00:00,2025,January,26,Sunday    ,11,House,Assault,Assault,Mount Pleasant West (104)
2025-01-26 05:00:00,2025,January,26,Sunday    ,20,Commercial,B&E,Break and Enter,Lawrence Park North (105)
2025-01-26 05:00:00,2025,January,26,Sunday    ,4,Commercial,B&E,Break and Enter,Long Branch (19)
2025-01-26 05:00:00,2025,January,26,Sunday    ,2,Commercial,Assault,Assault,Waterfront Communities-The Island (77)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,Commercial,B&E,Break and Enter,Rexdale-Kipling (4)
2025-01-26 05:00:00,2025,January,26,Sunday    ,8,House,Assault,Assault,Eglinton East (138)
2025-01-26 05:00:00,2025,January,26,Sunday    ,5,Commercial,B&E,Break and Enter,Regent Park (72)
2025-01-25 05:00:00,2025,January,25,Saturday  ,17,Apartment,Assault,Assault,Parkwoods-Donalda (45)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Apartment,Assault,Assault,Bayview Woods-Steeles (49)
2025-01-25 05:00:00,2025,January,25,Saturday  ,23,House,Theft Of Motor Vehicle,Auto Theft,Wexford/Maryvale (119)
2025-01-26 05:00:00,2025,January,26,Sunday    ,6,House,Theft Of Motor Vehicle,Auto Theft,Wexford/Maryvale (119)
2025-01-26 05:00:00,2025,January,26,Sunday    ,11,Commercial,B&E,Break and Enter,Roncesvalles (86)
2025-01-26 05:00:00,2025,January,26,Sunday    ,4,Apartment,Assault,Assault,Humewood-Cedarvale (106)
2025-01-26 05:00:00,2025,January,26,Sunday    ,1,Apartment,Assault,Assault,Humbermede (22)
2025-01-26 05:00:00,2025,January,26,Sunday    ,11,Commercial,B&E,Break and Enter,Church-Yonge Corridor (75)
2025-01-26 05:00:00,2025,January,26,Sunday    ,2,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-26 05:00:00,2025,January,26,Sunday    ,9,House,Theft Of Motor Vehicle,Auto Theft,Hillcrest Village (48)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,Commercial,B&E W'Intent,Break and Enter,Moss Park (73)
2025-01-26 05:00:00,2025,January,26,Sunday    ,0,Apartment,Assault,Assault,Yorkdale-Glen Park (31)
2025-01-25 05:00:00,2025,January,25,Saturday  ,22,Apartment,Theft Of Motor Vehicle,Auto Theft,Malvern (132)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Church-Yonge Corridor (75)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,House,Assault,Assault,Pleasant View (46)
2025-01-26 05:00:00,2025,January,26,Sunday    ,6,Commercial,B&E,Break and Enter,Rouge (131)
2025-01-26 05:00:00,2025,January,26,Sunday    ,16,Commercial,B&E,Break and Enter,Willowdale West (37)
2025-01-26 05:00:00,2025,January,26,Sunday    ,12,Commercial,Robbery - Business,Robbery,Niagara (82)
2025-01-11 05:00:00,2025,January,11,Saturday  ,0,Apartment,Assault,Assault,Rockcliffe-Smythe (111)
2025-01-26 05:00:00,2025,January,26,Sunday    ,8,Transit,Assault,Assault,L'Amoreaux (117)
2025-01-25 05:00:00,2025,January,25,Saturday  ,14,Apartment,B&E,Break and Enter,South Parkdale (85)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,Apartment,Assault With Weapon,Assault,Downsview-Roding-CFB (26)
2025-01-26 05:00:00,2025,January,26,Sunday    ,13,Apartment,Assault,Assault,High Park-Swansea (87)
2025-01-26 05:00:00,2025,January,26,Sunday    ,3,Apartment,Assault With Weapon,Assault,Downsview-Roding-CFB (26)
2025-01-26 05:00:00,2025,January,26,Sunday    ,4,Commercial,Assault With Weapon,Assault,Greenwood-Coxwell (65)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Commercial,Assault,Assault,Bendale (127)
2025-01-26 05:00:00,2025,January,26,Sunday    ,14,Outside,Assault,Assault,Englemount-Lawrence (32)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Bendale (127)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,House,Assault,Assault,Ionview (125)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Other,Assault,Assault,Junction Area (90)
2025-01-26 05:00:00,2025,January,26,Sunday    ,9,House,Assault,Assault,Newtonbrook East (50)
2025-01-25 05:00:00,2025,January,25,Saturday  ,18,Apartment,B&E,Break and Enter,Bridle Path-Sunnybrook-York Mills (41)
2025-01-25 05:00:00,2025,January,25,Saturday  ,15,Outside,Theft Of Motor Vehicle,Auto Theft,York University Heights (27)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Commercial,Robbery With Weapon,Robbery,Glenfield-Jane Heights (25)
2025-01-24 05:00:00,2025,January,24,Friday    ,20,Outside,Theft From Motor Vehicle Over,Theft Over,Niagara (82)
2025-01-26 05:00:00,2025,January,26,Sunday    ,4,Commercial,Assault With Weapon,Assault,Greenwood-Coxwell (65)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,House,Assault With Weapon,Assault,Pleasant View (46)
2025-01-26 05:00:00,2025,January,26,Sunday    ,11,House,Assault With Weapon,Assault,Mount Pleasant West (104)
2025-01-26 05:00:00,2025,January,26,Sunday    ,17,Educational,B&E,Break and Enter,Little Portugal (84)
2025-01-26 05:00:00,2025,January,26,Sunday    ,12,Apartment,Assault With Weapon,Assault,The Beaches (63)
2025-01-24 05:00:00,2025,January,24,Friday    ,8,Apartment,Assault,Assault,South Riverdale (70)
2025-01-27 05:00:00,2025,January,27,Monday    ,15,Educational,Pointing A Firearm,Assault,Thorncliffe Park (55)
2025-01-26 05:00:00,2025,January,26,Sunday    ,8,House,B&E W'Intent,Break and Enter,Parkwoods-Donalda (45)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,Apartment,Assault Bodily Harm,Assault,Moss Park (73)
2025-01-26 05:00:00,2025,January,26,Sunday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Bendale (127)
2025-01-27 05:00:00,2025,January,27,Monday    ,10,Outside,Theft Of Motor Vehicle,Auto Theft,York University Heights (27)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,House,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-27 05:00:00,2025,January,27,Monday    ,12,Outside,Robbery - Mugging,Robbery,Bendale (127)
2025-01-27 05:00:00,2025,January,27,Monday    ,20,Commercial,Robbery With Weapon,Robbery,Glenfield-Jane Heights (25)
2025-01-27 05:00:00,2025,January,27,Monday    ,4,House,B&E,Break and Enter,Bayview Village (52)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,Apartment,Assault,Assault,Kensington-Chinatown (78)
2025-01-27 05:00:00,2025,January,27,Monday    ,15,Outside,Theft Of Motor Vehicle,Auto Theft,Rouge (131)
2025-01-27 05:00:00,2025,January,27,Monday    ,3,House,Theft Of Motor Vehicle,Auto Theft,Parkwoods-Donalda (45)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Outside,Pointing A Firearm,Assault,Moss Park (73)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,House,B&E,Break and Enter,Stonegate-Queensway (16)
2025-01-26 05:00:00,2025,January,26,Sunday    ,18,House,Theft Of Motor Vehicle,Auto Theft,Morningside (135)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Outside,Assault With Weapon,Assault,Downsview-Roding-CFB (26)
2025-01-27 05:00:00,2025,January,27,Monday    ,1,Outside,Theft Of Motor Vehicle,Auto Theft,Birchcliffe-Cliffside (122)
2025-01-27 05:00:00,2025,January,27,Monday    ,23,Other,B&E W'Intent,Break and Enter,Dovercourt-Wallace Emerson-Junction (93)
2025-01-26 05:00:00,2025,January,26,Sunday    ,16,Commercial,B&E Out,Break and Enter,Tam O'Shanter-Sullivan (118)
2025-01-27 05:00:00,2025,January,27,Monday    ,14,Outside,Robbery - Other,Robbery,Don Valley Village (47)
2025-01-27 05:00:00,2025,January,27,Monday    ,17,Commercial,Robbery - Other,Robbery,Pelmo Park-Humberlea (23)
2025-01-27 05:00:00,2025,January,27,Monday    ,18,Outside,Robbery - Mugging,Robbery,Woburn (137)
2025-01-24 05:00:00,2025,January,24,Friday    ,17,Other,B&E,Break and Enter,Yorkdale-Glen Park (31)
2025-01-27 05:00:00,2025,January,27,Monday    ,19,Outside,Theft Of Motor Vehicle,Auto Theft,Don Valley Village (47)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Apartment,Assault,Assault,Bay Street Corridor (76)
2025-01-27 05:00:00,2025,January,27,Monday    ,20,Outside,Assault,Assault,Yorkdale-Glen Park (31)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Apartment,Assault,Assault,Eringate-Centennial-West Deane (11)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Outside,Assault,Assault,Malvern (132)
2025-01-27 05:00:00,2025,January,27,Monday    ,17,Apartment,Assault,Assault,Edenbridge-Humber Valley (9)
2025-01-27 05:00:00,2025,January,27,Monday    ,13,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-27 05:00:00,2025,January,27,Monday    ,21,Apartment,Assault,Assault,Dovercourt-Wallace Emerson-Junction (93)
2025-01-27 05:00:00,2025,January,27,Monday    ,17,Apartment,Assault,Assault,Tam O'Shanter-Sullivan (118)
2025-01-27 05:00:00,2025,January,27,Monday    ,3,House,Theft Of Motor Vehicle,Auto Theft,Parkwoods-Donalda (45)
2025-01-27 05:00:00,2025,January,27,Monday    ,19,Commercial,Assault,Assault,Humber Summit (21)
2025-01-26 05:00:00,2025,January,26,Sunday    ,19,House,Assault,Assault,Lansing-Westgate (38)
2025-01-27 05:00:00,2025,January,27,Monday    ,18,Transit,Assault,Assault,Eglinton East (138)
2025-01-27 05:00:00,2025,January,27,Monday    ,16,Apartment,Assault,Assault,Rouge (131)
2025-01-27 05:00:00,2025,January,27,Monday    ,16,Apartment,Assault,Assault,Rouge (131)
2025-01-27 05:00:00,2025,January,27,Monday    ,18,Commercial,Assault,Assault,York University Heights (27)
2025-01-26 05:00:00,2025,January,26,Sunday    ,15,Outside,Assault,Assault,Moss Park (73)
2025-01-25 05:00:00,2025,January,25,Saturday  ,16,Apartment,Assault,Assault,High Park-Swansea (87)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,Educational,Assault,Assault,Steeles (116)
2025-01-24 05:00:00,2025,January,24,Friday    ,21,Apartment,Assault,Assault,Weston (113)
2025-01-27 05:00:00,2025,January,27,Monday    ,16,House,Assault,Assault,Mount Dennis (115)
2025-01-27 05:00:00,2025,January,27,Monday    ,2,Outside,Theft Of Motor Vehicle,Auto Theft,Kingsview Village-The Westway (6)
2025-01-26 05:00:00,2025,January,26,Sunday    ,19,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-27 05:00:00,2025,January,27,Monday    ,3,Outside,Theft Of Motor Vehicle,Auto Theft,Bayview Woods-Steeles (49)
2025-01-27 05:00:00,2025,January,27,Monday    ,18,Outside,Robbery - Mugging,Robbery,Woburn (137)
2025-01-25 05:00:00,2025,January,25,Saturday  ,11,Commercial,Aggravated Assault,Assault,High Park North (88)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,Outside,Assault,Assault,Agincourt South-Malvern West (128)
2025-01-27 05:00:00,2025,January,27,Monday    ,11,Other,Assault,Assault,St.Andrew-Windfields (40)
2025-01-27 05:00:00,2025,January,27,Monday    ,13,Outside,Assault,Assault,Casa Loma (96)
2025-01-27 05:00:00,2025,January,27,Monday    ,13,Apartment,Assault,Assault,North St.James Town (74)
2025-01-27 05:00:00,2025,January,27,Monday    ,12,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-27 05:00:00,2025,January,27,Monday    ,12,Educational,Assault,Assault,Weston (113)
2025-01-27 05:00:00,2025,January,27,Monday    ,11,Apartment,Assault,Assault,York University Heights (27)
2025-01-27 05:00:00,2025,January,27,Monday    ,15,Outside,Robbery - Vehicle Jacking,Robbery,Rouge (131)
2025-01-27 05:00:00,2025,January,27,Monday    ,1,Outside,Robbery - Vehicle Jacking,Robbery,Birchcliffe-Cliffside (122)
2025-01-27 05:00:00,2025,January,27,Monday    ,10,House,B&E,Break and Enter,Yorkdale-Glen Park (31)
2025-01-27 05:00:00,2025,January,27,Monday    ,20,House,B&E,Break and Enter,University (79)
2025-01-26 05:00:00,2025,January,26,Sunday    ,18,Other,Theft Over,Theft Over,Humber Summit (21)
2025-01-27 05:00:00,2025,January,27,Monday    ,18,Other,Assault Bodily Harm,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,Commercial,Theft Of Motor Vehicle,Auto Theft,Niagara (82)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,House,Theft Of Motor Vehicle,Auto Theft,Humber Summit (21)
2025-01-27 05:00:00,2025,January,27,Monday    ,19,Apartment,Assault,Assault,L'Amoreaux (117)
2025-01-26 05:00:00,2025,January,26,Sunday    ,12,Apartment,Assault,Assault,High Park-Swansea (87)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Commercial,Theft Over,Theft Over,Eglinton East (138)
2025-01-25 05:00:00,2025,January,25,Saturday  ,17,Outside,Assault,Assault,Bay Street Corridor (76)
2025-01-26 05:00:00,2025,January,26,Sunday    ,19,Apartment,Assault,Assault,Black Creek (24)
2025-01-27 05:00:00,2025,January,27,Monday    ,3,House,Theft Over,Theft Over,Parkwoods-Donalda (45)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,Commercial,B&E,Break and Enter,Victoria Village (43)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Outside,Assault Bodily Harm,Assault,Malvern (132)
2025-01-27 05:00:00,2025,January,27,Monday    ,22,Apartment,Assault Bodily Harm,Assault,Bay Street Corridor (76)
2025-01-27 05:00:00,2025,January,27,Monday    ,15,Apartment,B&E,Break and Enter,Rosedale-Moore Park (98)
2025-01-26 05:00:00,2025,January,26,Sunday    ,20,Outside,Assault Bodily Harm,Assault,Wexford/Maryvale (119)
2025-01-25 05:00:00,2025,January,25,Saturday  ,10,Outside,Theft Of Motor Vehicle,Auto Theft,Rouge (131)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,Outside,Theft Of Motor Vehicle,Auto Theft,Alderwood (20)
2025-01-25 05:00:00,2025,January,25,Saturday  ,0,Outside,Theft Of Motor Vehicle,Auto Theft,Flemingdon Park (44)
2025-01-27 05:00:00,2025,January,27,Monday    ,10,Commercial,Theft Over,Theft Over,Bay Street Corridor (76)
2025-01-26 05:00:00,2025,January,26,Sunday    ,18,Other,Theft From Motor Vehicle Over,Theft Over,Flemingdon Park (44)
2025-01-24 05:00:00,2025,January,24,Friday    ,19,Outside,Theft From Motor Vehicle Over,Theft Over,Rouge (131)
2025-01-26 05:00:00,2025,January,26,Sunday    ,19,Commercial,Theft Over,Theft Over,University (79)
2025-01-25 05:00:00,2025,January,25,Saturday  ,19,Outside,Theft Of Motor Vehicle,Auto Theft,Markland Wood (12)
2025-01-24 05:00:00,2025,January,24,Friday    ,0,Apartment,B&E W'Intent,Break and Enter,Waterfront Communities-The Island (77)
2025-01-27 05:00:00,2025,January,27,Monday    ,9,Outside,Assault,Assault,Kingsview Village-The Westway (6)
2025-01-26 05:00:00,2025,January,26,Sunday    ,19,House,B&E,Break and Enter,Parkwoods-Donalda (45)
2025-01-25 05:00:00,2025,January,25,Saturday  ,3,Outside,Theft Of Motor Vehicle,Auto Theft,Wexford/Maryvale (119)
2025-01-27 05:00:00,2025,January,27,Monday    ,0,Commercial,Theft Of Motor Vehicle,Auto Theft,Wexford/Maryvale (119)
2025-01-18 05:00:00,2025,January,18,Saturday  ,12,House,Theft Of Motor Vehicle,Auto Theft,Stonegate-Queensway (16)
2025-01-27 05:00:00,2025,January,27,Monday    ,11,Commercial,Assault With Weapon,Assault,Downsview-Roding-CFB (26)
